NOC,Year,Total_Athletes,Total_Events,Bronze,Gold,No medal,Silver,Total_Medals,Medal_Efficiency,Previous_medal,Previous_gold,Rolling_3_avg_medal,Medal_growth_rate,Host,Gold_Ratio,Participation_Growth,Rolling_3_Efficiency
AUT,2024,84,76,3,3,115,0,6,0.07142857142857142,7.0,1.0,5.0,-14.285714285714285,0,0.5,-0.18446601941747573,0.0543063827472737
AZE,1996,24,23,0,0,23,1,1,0.041666666666666664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
AZE,2000,32,32,1,2,29,0,3,0.09375,1.0,0.0,0.0,200.0,0,0.6666666666666666,0.3333333333333333,0.0
AZE,2004,37,36,4,1,32,0,5,0.13513513513513514,3.0,2.0,3.0,66.66666666666666,0,0.2,0.15625,0.09018393393393394
AZE,2008,44,37,4,1,37,2,7,0.1590909090909091,5.0,1.0,5.0,40.0,0,0.14285714285714285,0.1891891891891892,0.1293253480753481
AZE,2012,59,57,6,2,49,2,10,0.1694915254237288,7.0,1.0,7.333333333333333,42.857142857142854,0,0.2,0.3409090909090909,0.154572523216591
AZE,2016,69,62,10,1,51,7,18,0.2608695652173913,10.0,2.0,11.666666666666666,80.0,0,0.05555555555555555,0.1694915254237288,0.19648399991067636
AZE,2020,55,51,4,0,48,3,7,0.12727272727272726,18.0,1.0,11.666666666666666,-61.111111111111114,0,0.0,-0.2028985507246377,0.1858779393046158
AZE,2024,48,41,3,2,42,2,7,0.14583333333333334,7.0,0.0,10.666666666666666,0.0,0,0.2857142857142857,-0.12727272727272726,0.17799187527448398
BAH,1952,7,3,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BAH,1956,5,4,2,0,3,0,2,0.4,0.0,0.0,0.0,inf,0,0.0,-0.2857142857142857,0.0
BAH,1956,5,4,2,0,3,0,2,0.4,0.0,0.0,0.0,inf,0,0.0,0.0,0.26666666666666666
BAH,1960,14,8,0,0,14,0,0,0.0,2.0,0.0,0.6666666666666666,-100.0,0,0.0,1.8,0.26666666666666666
BAH,1964,12,6,0,2,10,0,2,0.16666666666666666,0.0,0.0,1.3333333333333333,inf,0,1.0,-0.14285714285714285,0.18888888888888888
BAH,1968,22,12,0,0,22,0,0,0.0,2.0,2.0,0.6666666666666666,-100.0,0,0.0,0.8333333333333334,0.05555555555555555
BAH,1972,25,13,0,0,25,0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0,0.0,0.13636363636363635,0.05555555555555555
BAH,1976,19,13,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.24,0.0
BAH,1984,31,23,0,0,31,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.631578947368421,0.0
BAH,1988,18,15,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.41935483870967744,0.0
BAH,1992,18,13,1,0,17,0,1,0.05555555555555555,0.0,0.0,0.3333333333333333,inf,0,0.0,0.0,0.018518518518518517
BAH,1996,36,17,0,0,31,5,5,0.1388888888888889,1.0,0.0,2.0,400.0,0,0.0,1.0,0.06481481481481481
BAH,2000,39,18,5,6,28,0,11,0.28205128205128205,5.0,0.0,5.666666666666667,120.0,0,0.5454545454545454,0.08333333333333333,0.1588319088319088
BAH,2004,28,18,1,1,26,0,2,0.07142857142857142,11.0,6.0,6.0,-81.81818181818183,0,0.5,-0.28205128205128205,0.1641229141229141
BAH,2008,33,22,1,0,26,6,7,0.21212121212121213,2.0,1.0,6.666666666666667,250.0,0,0.0,0.17857142857142858,0.18853368853368854
BAH,2012,29,16,0,4,25,0,4,0.13793103448275862,7.0,0.0,4.333333333333333,-42.857142857142854,0,1.0,-0.12121212121212122,0.1404936060108474
BAH,2016,38,20,5,1,32,0,6,0.15789473684210525,4.0,4.0,5.666666666666667,50.0,0,0.16666666666666666,0.3103448275862069,0.16931566114869198
BAH,2020,22,12,0,2,20,0,2,0.09090909090909091,6.0,1.0,4.0,-66.66666666666666,0,1.0,-0.42105263157894735,0.1289116207446516
BAH,2024,19,13,0,0,21,0,0,0.0,2.0,2.0,2.6666666666666665,-100.0,0,0.0,-0.13636363636363635,0.08293460925039872
BAN,1984,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BAN,1988,11,8,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.5,0.0
BAN,1992,9,6,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.18181818181818182,0.0
BAN,1996,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5555555555555556,0.0
BAN,2000,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
BAN,2004,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3333333333333333,0.0
BAN,2008,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
BAN,2012,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0
BAN,2016,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BAN,2020,8,7,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14285714285714285,0.0
BAN,2024,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.375,0.0
BAR,1968,13,10,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BAR,1972,20,13,0,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5384615384615384,0.0
BAR,1976,17,11,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.15,0.0
BAR,1984,25,16,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.47058823529411764,0.0
BAR,1988,26,20,0,0,26,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.04,0.0
BAR,1992,22,17,0,0,22,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.15384615384615385,0.0
BAR,1996,22,21,0,0,22,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BAR,2000,28,21,1,0,27,0,1,0.03571428571428571,0.0,0.0,0.3333333333333333,inf,0,0.0,0.2727272727272727,0.011904761904761904
BAR,2004,15,15,0,0,15,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.4642857142857143,0.011904761904761904
BAR,2008,10,10,0,0,10,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,-0.3333333333333333,0.011904761904761904
BAR,2012,8,6,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
BAR,2016,13,11,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.625,0.0
BAR,2020,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3076923076923077,0.0
BAR,2024,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5555555555555556,0.0
BDI,1996,7,6,0,1,6,0,1,0.14285714285714285,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
BDI,2000,6,5,0,0,6,0,0,0.0,1.0,1.0,0.0,-100.0,0,0.0,-0.14285714285714285,0.0
BDI,2004,7,5,0,0,7,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.16666666666666666,0.047619047619047616
BDI,2008,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5714285714285714,0.0
BDI,2012,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
BDI,2016,10,9,0,0,9,1,1,0.1,0.0,0.0,0.3333333333333333,inf,0,0.0,0.6666666666666666,0.03333333333333333
BDI,2020,7,7,0,0,7,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.3,0.03333333333333333
BDI,2024,7,7,0,0,8,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.03333333333333333
BEL,1900,100,31,13,6,57,24,43,0.43,0.0,0.0,0.0,0.0,0,0.13953488372093023,0.0,0.0
BEL,1906,31,22,6,2,20,3,11,0.3548387096774194,43.0,6.0,0.0,-74.4186046511628,0,0.18181818181818182,-0.69,0.0
BEL,1908,99,33,8,1,66,24,33,0.3333333333333333,11.0,2.0,29.0,200.0,0,0.030303030303030304,2.193548387096774,0.37272401433691754
BEL,1912,72,23,11,7,53,1,19,0.2638888888888889,33.0,1.0,21.0,-42.42424242424242,0,0.3684210526315789,-0.2727272727272727,0.3173536439665472
BEL,1920,518,121,66,57,330,65,188,0.36293436293436293,19.0,7.0,80.0,889.4736842105264,1,0.30319148936170215,6.194444444444445,0.320052195052195
BEL,1924,234,82,6,3,195,30,39,0.16666666666666666,188.0,57.0,82.0,-79.25531914893617,0,0.07692307692307693,-0.5482625482625483,0.2644966394966395
BEL,1928,260,90,4,0,255,1,5,0.019230769230769232,39.0,3.0,77.33333333333333,-87.17948717948718,0,0.0,0.1111111111111111,0.18294393294393296
BEL,1932,69,10,1,0,68,0,1,0.014492753623188406,5.0,0.0,15.0,-80.0,0,0.0,-0.7346153846153847,0.0667967298402081
BEL,1936,205,72,14,0,191,0,14,0.06829268292682927,1.0,0.0,6.666666666666667,1300.0,0,0.0,1.9710144927536233,0.03400540192692897
BEL,1948,182,77,8,5,167,2,15,0.08241758241758242,14.0,0.0,10.0,7.142857142857142,0,0.3333333333333333,-0.11219512195121951,0.05506767298920003
BEL,1952,184,74,0,5,176,3,8,0.043478260869565216,15.0,5.0,12.333333333333334,-46.666666666666664,0,0.625,0.01098901098901099,0.0647295087379923
BEL,1956,82,39,0,0,80,2,2,0.024390243902439025,8.0,5.0,8.333333333333334,-75.0,0,0.0,-0.5543478260869565,0.05009536239652889
BEL,1956,82,39,0,0,80,2,2,0.024390243902439025,8.0,5.0,8.333333333333334,-75.0,0,0.0,0.0,0.030752916224814422
BEL,1960,150,64,2,0,146,2,4,0.02666666666666667,2.0,0.0,4.666666666666667,100.0,0,0.0,0.8292682926829268,0.02514905149051491
BEL,1964,74,36,1,2,71,0,3,0.04054054054054054,4.0,0.0,3.0,-25.0,0,0.6666666666666666,-0.5066666666666667,0.030532483703215412
BEL,1968,106,55,2,0,103,1,3,0.02830188679245283,3.0,2.0,3.3333333333333335,0.0,0,0.0,0.43243243243243246,0.03183636466655335
BEL,1972,106,51,0,0,104,2,2,0.018867924528301886,3.0,0.0,2.6666666666666665,-33.33333333333333,0,0.0,0.0,0.029236783953765087
BEL,1976,149,80,6,0,140,3,9,0.06040268456375839,2.0,0.0,4.666666666666667,350.0,0,0.0,0.4056603773584906,0.03585749862817104
BEL,1980,84,51,0,1,83,0,1,0.011904761904761904,9.0,0.0,4.0,-88.88888888888889,0,1.0,-0.436241610738255,0.030391790332274068
BEL,1984,86,48,2,1,81,2,5,0.05813953488372093,1.0,1.0,5.0,400.0,0,0.2,0.023809523809523808,0.04348232711741374
BEL,1988,85,65,2,0,83,0,2,0.023529411764705882,5.0,1.0,2.6666666666666665,-60.0,0,0.0,-0.011627906976744186,0.031191236184396242
BEL,1992,103,70,2,0,100,1,3,0.02912621359223301,2.0,0.0,3.3333333333333335,50.0,0,0.0,0.21176470588235294,0.03693172008021994
BEL,1996,81,55,2,2,75,2,6,0.07407407407407407,3.0,0.0,3.6666666666666665,100.0,0,0.3333333333333333,-0.21359223300970873,0.04224323314367099
BEL,2000,94,64,4,0,87,3,7,0.07446808510638298,6.0,2.0,5.333333333333333,16.666666666666664,0,0.0,0.16049382716049382,0.05922279092423002
BEL,2004,70,41,2,1,67,0,3,0.04285714285714286,7.0,0.0,5.333333333333333,-57.14285714285714,0,0.3333333333333333,-0.2553191489361702,0.06379976734586663
BEL,2008,112,55,0,1,107,4,5,0.044642857142857144,3.0,1.0,5.0,66.66666666666666,0,0.2,0.6,0.05398936170212767
BEL,2012,142,71,2,0,139,1,3,0.02112676056338028,5.0,1.0,3.6666666666666665,-40.0,0,0.0,0.26785714285714285,0.03620892018779343
BEL,2016,138,74,2,2,117,17,21,0.15217391304347827,3.0,0.0,9.666666666666666,600.0,0,0.09523809523809523,-0.028169014084507043,0.07264784358323857
BEL,2020,185,77,6,20,158,1,27,0.14594594594594595,21.0,2.0,17.0,28.57142857142857,0,0.7407407407407407,0.34057971014492755,0.10641553985093484
BEL,2024,177,93,5,3,231,1,9,0.05084745762711865,27.0,20.0,19.0,-66.66666666666666,0,0.3333333333333333,-0.043243243243243246,0.11632243887218097
BEN,1972,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BEN,1980,17,17,0,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.666666666666667,0.0
BEN,1984,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.8235294117647058,0.0
BEN,1988,10,7,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3333333333333335,0.0
BEN,1992,7,6,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3,0.0
BEN,1996,7,4,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BEN,2000,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.42857142857142855,0.0
BEN,2004,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BEN,2008,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.0
BEN,2012,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BEN,2016,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0
BEN,2020,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16666666666666666,0.0
BEN,2024,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2857142857142857,0.0
BER,1936,9,4,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BER,1948,28,13,0,0,28,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.111111111111111,0.0
BER,1952,12,6,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5714285714285714,0.0
BER,1956,3,1,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.75,0.0
BER,1956,3,1,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BER,1960,9,4,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0
BER,1964,4,2,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5555555555555556,0.0
BER,1968,6,4,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
BER,1972,9,4,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0
BER,1976,20,12,1,0,19,0,1,0.05,0.0,0.0,0.3333333333333333,inf,0,0.0,1.2222222222222223,0.016666666666666666
BER,1984,13,10,0,0,13,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,-0.35,0.016666666666666666
BER,1988,14,12,0,0,14,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.0,0.07692307692307693,0.016666666666666666
BER,1992,29,20,0,0,29,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0714285714285714,0.0
BER,1996,10,9,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6551724137931034,0.0
BER,2000,7,6,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3,0.0
BER,2004,10,7,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.42857142857142855,0.0
BER,2008,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4,0.0
BER,2012,8,7,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
BER,2016,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BER,2020,2,2,0,1,1,0,1,0.5,0.0,0.0,0.3333333333333333,inf,0,1.0,-0.75,0.16666666666666666
BER,2024,8,7,0,0,8,0,0,0.0,1.0,1.0,0.3333333333333333,-100.0,0,0.0,3.0,0.16666666666666666
BHU,1984,6,2,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BHU,1988,6,2,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BHU,1992,12,4,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
BHU,1996,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.8333333333333334,0.0
BHU,2000,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BHU,2004,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BHU,2008,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BHU,2012,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BHU,2016,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BHU,2020,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
BHU,2024,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
BIH,1992,13,13,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BIH,1996,12,12,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07692307692307693,0.0
BIH,2000,11,10,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.08333333333333333,0.0
BIH,2004,11,11,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BIH,2008,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.36363636363636365,0.0
BIH,2012,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14285714285714285,0.0
BIH,2016,11,8,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.375,0.0
BIH,2020,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2727272727272727,0.0
BIH,2024,5,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.375,0.0
BIZ,1968,7,6,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BIZ,1972,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7142857142857143,0.0
BIZ,1976,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
BIZ,1984,13,7,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.25,0.0
BIZ,1988,13,7,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BIZ,1992,18,10,0,0,18,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.38461538461538464,0.0
BIZ,1996,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.7222222222222222,0.0
BIZ,2000,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6,0.0
BIZ,2004,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BIZ,2008,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
BIZ,2012,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.25,0.0
BIZ,2016,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BIZ,2020,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
BIZ,2024,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.75,0.0
BLR,1996,259,115,16,1,236,6,23,0.0888030888030888,0.0,0.0,0.0,0.0,0,0.043478260869565216,0.0,0.0
BLR,2000,231,109,11,3,209,8,22,0.09523809523809523,23.0,1.0,0.0,-4.3478260869565215,0,0.13636363636363635,-0.10810810810810811,0.0
BLR,2004,192,121,8,2,177,5,15,0.078125,22.0,3.0,20.0,-31.818181818181817,0,0.13333333333333333,-0.16883116883116883,0.087388728013728
BLR,2008,237,122,16,8,208,5,29,0.12236286919831224,15.0,2.0,22.0,93.33333333333333,0,0.27586206896551724,0.234375,0.09857532147880249
BLR,2012,185,110,8,3,162,12,23,0.12432432432432433,29.0,8.0,22.333333333333332,-20.689655172413794,0,0.13043478260869565,-0.21940928270042195,0.1082707311742122
BLR,2016,142,86,7,1,130,4,12,0.08450704225352113,23.0,3.0,21.333333333333332,-47.82608695652174,0,0.08333333333333333,-0.23243243243243245,0.11039807859205257
BLR,2020,137,89,3,1,127,6,10,0.072992700729927,12.0,1.0,15.0,-16.666666666666664,0,0.1,-0.035211267605633804,0.0939413557692575
BOH,1900,9,9,2,0,6,1,3,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BOH,1906,29,22,3,0,26,0,3,0.10344827586206896,3.0,0.0,0.0,0.0,0,0.0,2.2222222222222223,0.0
BOH,1908,41,15,6,0,35,0,6,0.14634146341463414,3.0,0.0,4.0,100.0,0,0.0,0.41379310344827586,0.19437435753667884
BOH,1912,74,26,0,0,74,0,0,0.0,6.0,0.0,3.0,-100.0,0,0.0,0.8048780487804879,0.0832632464255677
BOL,1936,2,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BOL,1964,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5,0.0
BOL,1968,4,3,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0
BOL,1972,14,9,0,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.5,0.0
BOL,1976,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.6428571428571429,0.0
BOL,1984,13,11,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.6,0.0
BOL,1988,12,12,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07692307692307693,0.0
BOL,1992,21,18,0,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.75,0.0
BOL,1996,9,9,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5714285714285714,0.0
BOL,2000,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4444444444444444,0.0
BOL,2004,11,11,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2,0.0
BOL,2008,7,7,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.36363636363636365,0.0
BOL,2012,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2857142857142857,0.0
BOL,2016,12,10,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.4,0.0
BOL,2020,5,5,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5833333333333334,0.0
BOL,2024,4,4,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.2,0.0
BOT,1980,8,8,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BOT,1984,8,6,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BOT,1988,11,8,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.375,0.0
BOT,1992,6,6,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.45454545454545453,0.0
BOT,1996,7,4,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16666666666666666,0.0
BOT,2000,9,5,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2857142857142857,0.0
BOT,2004,12,8,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0
BOT,2008,11,11,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.08333333333333333,0.0
BOT,2012,4,4,0,0,3,1,1,0.25,0.0,0.0,0.3333333333333333,inf,0,0.0,-0.6363636363636364,0.08333333333333333
BOT,2016,14,7,0,0,14,0,0,0.0,1.0,0.0,0.3333333333333333,-100.0,0,0.0,2.5,0.08333333333333333
BOT,2020,16,9,6,0,10,0,6,0.375,0.0,0.0,2.3333333333333335,inf,0,0.0,0.14285714285714285,0.20833333333333334
BOT,2024,14,9,0,1,12,6,7,0.5,6.0,0.0,4.333333333333333,16.666666666666664,0,0.14285714285714285,-0.125,0.2916666666666667
BRA,1900,3,3,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
BRA,1920,38,10,5,1,31,1,7,0.18421052631578946,0.0,0.0,0.0,inf,0,0.14285714285714285,11.666666666666666,0.0
BRA,1924,18,15,0,0,18,0,0,0.0,7.0,1.0,2.3333333333333335,-100.0,0,0.0,-0.5263157894736842,0.06140350877192982
BRA,1932,67,28,0,0,67,0,0,0.0,0.0,0.0,2.3333333333333335,0.0,0,0.0,2.7222222222222223,0.06140350877192982
BRA,1936,94,37,0,0,94,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.40298507462686567,0.0
BRA,1948,105,41,10,0,95,0,10,0.09523809523809523,0.0,0.0,3.3333333333333335,inf,0,0.0,0.11702127659574468,0.031746031746031744
BRA,1952,119,51,2,1,116,0,3,0.025210084033613446,10.0,0.0,4.333333333333333,-70.0,0,0.3333333333333333,0.13333333333333333,0.04014939309056956
BRA,1956,63,30,0,1,62,0,1,0.015873015873015872,3.0,1.0,4.666666666666667,-66.66666666666666,0,1.0,-0.47058823529411764,0.04544039838157485
BRA,1956,63,30,0,1,62,0,1,0.015873015873015872,3.0,1.0,4.666666666666667,-66.66666666666666,0,1.0,0.0,0.018985371926548398
BRA,1960,86,35,13,0,73,0,13,0.1511627906976744,1.0,1.0,5.666666666666667,1200.0,0,0.0,0.36507936507936506,0.06096960748123539
BRA,1964,65,17,12,0,53,0,12,0.18461538461538463,13.0,0.0,8.666666666666666,-7.6923076923076925,0,0.0,-0.2441860465116279,0.11721706372869163
BRA,1968,89,27,3,0,85,1,4,0.0449438202247191,12.0,0.0,9.666666666666666,-66.66666666666666,0,0.0,0.36923076923076925,0.12690733184592604
BRA,1972,104,44,2,0,102,0,2,0.019230769230769232,4.0,0.0,6.0,-50.0,0,0.0,0.16853932584269662,0.08292999135695765
BRA,1976,89,47,3,0,86,0,3,0.033707865168539325,2.0,0.0,3.0,50.0,0,0.0,-0.14423076923076922,0.032627484874675886
BRA,1980,149,72,5,4,140,0,9,0.06040268456375839,3.0,0.0,4.666666666666667,200.0,0,0.4444444444444444,0.6741573033707865,0.03778043965435565
BRA,1984,197,82,2,1,161,33,36,0.18274111675126903,9.0,4.0,16.0,300.0,0,0.027777777777777776,0.3221476510067114,0.09228388882785558
